"idmaterial","u_medida","f_aprov","leadtime","precio","abc","tipo","especificacion","idproducto","estado","detalle","caracteristica","stock","codigo"
16951,"","",0,0,"","P",1,0,"fin","ARO ALIMENTADOR ",6,0,"P01020706001"
16952,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B2 ",7,0,"P01020707001"
16953,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B3",7,0,"P01020707002"
16954,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B13-1",7,0,"P01020707003"
16955,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B13-2",7,0,"P01020707004"
16956,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B14-1",7,0,"P01020707005"
16957,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B14-2",7,0,"P01020707006"
16958,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE 18",7,0,"P01020707007"
16959,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE 19",7,22,"P01020707008"
16960,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE 20",7,0,"P01020707009"
16961,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE 21",7,17,"P01020707010"
16962,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE 22",7,3,"P01020707011"
16963,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE 4",7,0,"P01020707012"
16964,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE 5",7,0,"P01020707013"
16965,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B1",7,0,"P01020707014"
16966,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B1-2",7,0,"P01020707015"
16967,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B2",7,0,"P01020707016"
16968,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B3 (INSESA)",7,0,"P01020707017"
16969,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B4 (INSESA)",7,0,"P01020707018"
16970,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE B9",7,0,"P01020707019"
16971,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD001",7,0,"P01020707031"
16972,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD002",7,0,"P01020707032"
16973,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD003",7,0,"P01020707033"
16974,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD004",7,0,"P01020707034"
16975,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD005",7,0,"P01020707035"
16976,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD006",7,0,"P01020707036"
16977,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD007",7,0,"P01020707037"
16978,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD008",7,0,"P01020707038"
16979,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD009",7,0,"P01020707039"
16980,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD010",7,0,"P01020707040"
16981,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD011",7,0,"P01020707041"
16982,"","",0,0,"","P",1,0,"fin","BARRA DESGASTE P1BD012",7,0,"P01020707042"
16983,"","",0,0,"","P",1,0,"fin","CALUGON ANTIABRASIVO",13,0,"P01020713001"
16984,"","",0,0,"","P",1,0,"fin","CORAZA 1A",21,0,"P01020721001"
16985,"","",0,0,"","P",1,0,"fin","CORAZA 2A",21,0,"P01020721002"
16986,"","",0,0,"","P",1,0,"fin","CORAZA N°1",21,0,"P01020721003"
16987,"","",0,0,"","P",1,0,"fin","CORAZA N°2",21,0,"P01020721004"
16988,"","",0,0,"","P",1,0,"fin","CORAZA N°3",21,0,"P01020721005"
16989,"","",0,0,"","P",1,0,"fin","CORAZA P1 MOSTRADA",21,0,"P01020721009"
16990,"","",0,0,"","P",1,0,"fin","CORAZA P1 OPUESTA",21,0,"P01020721010"
16991,"","",0,0,"","P",1,0,"fin","CORAZA P2",21,0,"P01020721011"
16992,"","",0,0,"","P",1,0,"fin","CORAZA P3",21,0,"P01020721012"
16993,"","",0,0,"","P",1,0,"fin","IMPULSOR ER 24",38,0,"P01020738001"
16994,"","",0,0,"","P",1,0,"fin","LAINA CHUTE",43,0,"P01020743001"
16995,"","",0,0,"","P",1,0,"fin","LINNER BOTTON SAG B03 173300",45,0,"P01020745001"
16996,"","",0,0,"","P",1,0,"fin","LINNER BOTTON SAG B03 173400",45,0,"P01020745002"
16997,"","",0,0,"","P",1,0,"fin","LINNER BOTTON SAG B03 173500",45,0,"P01020745003"
16998,"","",0,0,"","P",1,0,"fin","LINNER BOTTON SAG C03 397500",45,0,"P01020745004"
16999,"","",0,0,"","P",1,0,"fin","LINNER BOTTON SAG C03 397600",45,0,"P01020745005"
17000,"","",0,0,"","P",1,0,"fin","LINNER BOTTON SAG C03 397700",45,0,"P01020745006"
17001,"","",0,0,"","P",1,0,"fin","LINNER BOTTON SAG C03 397800",45,0,"P01020745007"
17002,"","",0,0,"","P",1,0,"fin","MANTO ED 510-002",52,0,"P01020752001"
17003,"","",0,0,"","P",1,0,"fin","PLACA DESGASTE OSS3552344-L",60,0,"P01020760002"
17004,"","",0,0,"","P",1,0,"fin","PLACA DESGASTE OSS3552357-L",60,0,"P01020760003"
17005,"","",0,0,"","P",1,0,"fin","PLACA DESGASTE OSS3552358-L",60,0,"P01020760004"
17006,"","",0,0,"","P",1,0,"fin","PLACA DESGASTE OSS2932357-L",60,0,"P01020760005"
17007,"","",0,0,"","P",1,0,"fin","PLACA DESGASTE OSS2932358-L",60,0,"P01020760006"
17008,"","",0,0,"","P",1,0,"fin","PLANCHA P4",61,0,"P01020761001"
17009,"","",0,0,"","P",1,0,"fin","PLANCHA P5",61,0,"P01020761002"
17010,"","",0,0,"","P",1,0,"fin","PLANCHA P12",61,0,"P01020761003"
17011,"","",0,0,"","P",1,0,"fin","PLANCHA P16",61,0,"P01020761004"
17012,"","",0,0,"","P",1,0,"fin","PLANCHA P17",61,0,"P01020761005"
17013,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE 2410-CH-030-01-BD1",61,0,"P01020761006"
17014,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE 2410-CH-038-01-BD1",61,0,"P01020761007"
17015,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE 2410-CH-042-01-BD1",61,0,"P01020761008"
17016,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE 2410-CH-044-01-BD1",61,0,"P01020761009"
17017,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE 2410-CH-048-01-BD1",61,0,"P01020761010"
17018,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE 2410-CH-054-01-BD1",61,0,"P01020761011"
17019,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE 2410-CH-059-01-BD1",61,0,"P01020761012"
17020,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE 2410-CH-061-01-BD1",61,0,"P01020761013"
17021,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE 2410-CH-063-01-BD1",61,0,"P01020761014"
17022,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P50",61,0,"P01020761015"
17023,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P10",61,0,"P01020761020"
17024,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P11",61,0,"P01020761021"
17025,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2",61,0,"P01020860037"
17026,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-10",61,0,"P01020761023"
17027,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-11",61,0,"P01020761024"
17028,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-16",61,0,"P01020761025"
17029,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-17",61,0,"P01020761026"
17030,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-18",61,0,"P01020761027"
17031,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-19",61,0,"P01020761028"
17032,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P22",61,0,"P01020761029"
17033,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-20",61,0,"P01020761030"
17034,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-21",61,0,"P01020761031"
17035,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-22",61,0,"P01020761032"
17036,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-23",61,0,"P01020761033"
17037,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-26",61,0,"P01020761034"
17038,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-27",61,0,"P01020761035"
17039,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P23",61,0,"P01020761036"
17040,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-32",61,0,"P01020761037"
17041,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-33",61,0,"P01020761038"
17042,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-39",61,0,"P01020761039"
17043,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P24",61,0,"P01020761040"
17044,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-40",61,0,"P01020761041"
17045,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-41",61,0,"P01020761042"
17046,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-42",61,0,"P01020761043"
17047,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-44",61,0,"P01020761044"
17048,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-46",61,0,"P01020761045"
17049,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P25",61,0,"P01020761046"
17050,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-50",61,0,"P01020761047"
17051,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P2-51",61,0,"P01020761048"
17052,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P26",61,0,"P01020761049"
17053,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P27 ",61,0,"P01020761050"
17054,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P28",61,0,"P01020761051"
17055,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P29",61,0,"P01020761052"
17056,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P3",61,0,"P01020761053"
17057,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P30",61,0,"P01020761054"
17058,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P31",61,0,"P01020761055"
17059,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P32",61,0,"P01020761056"
17060,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P33",61,0,"P01020761057"
17061,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P3-36",61,0,"P01020761058"
17062,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P3-37",61,0,"P01020761059"
17063,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P34",61,0,"P01020761060"
17064,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P35",61,0,"P01020761061"
17065,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P36",61,0,"P01020761062"
17066,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P37",61,0,"P01020761063"
17067,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P38",61,0,"P01020761064"
17068,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P39",61,0,"P01020761065"
17069,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P40",61,0,"P01020761066"
17070,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P41",61,0,"P01020761067"
17071,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P42",61,0,"P01020761068"
17072,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P43",61,0,"P01020761069"
17073,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P44",61,0,"P01020761070"
17074,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P45",61,0,"P01020761071"
17075,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P46",61,0,"P01020761072"
17076,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P47",61,0,"P01020761073"
17077,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P48",61,0,"P01020761074"
17078,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P49",61,0,"P01020761075"
17079,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P51",61,0,"P01020761076"
17080,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P13",61,0,"P01020761077"
17081,"","",0,0,"","P",1,0,"fin","PLANCHA TIPO XVII",61,0,"P01020761078"
17082,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG001",61,0,"P01020761079"
17083,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG002",61,0,"P01020761080"
17084,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG003",61,0,"P01020761081"
17085,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG004",61,0,"P01020761082"
17086,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG005",61,0,"P01020761083"
17087,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG006",61,0,"P01020761084"
17088,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG007",61,0,"P01020761085"
17089,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG008",61,0,"P01020761086"
17090,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG009",61,0,"P01020761087"
17091,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG010",61,0,"P01020761088"
17092,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG011",61,0,"P01020761089"
17093,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG012",61,0,"P01020761090"
17094,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG013",61,0,"P01020761091"
17095,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG014",61,0,"P01020761092"
17096,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG015",61,0,"P01020761093"
17097,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG016",61,0,"P01020761094"
17098,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG017",61,0,"P01020761095"
17099,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG018",61,0,"P01020761096"
17100,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG019",61,0,"P01020761097"
17101,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG020",61,0,"P01020761098"
17102,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG021",61,0,"P01020761099"
17103,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG022",61,0,"P01020761100"
17104,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG023",61,0,"P01020761101"
17105,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG024",61,0,"P01020761102"
17106,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG025",61,0,"P01020761103"
17107,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG026",61,0,"P01020761104"
17108,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG027",61,0,"P01020761105"
17109,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG028",61,0,"P01020761106"
17110,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG029",61,0,"P01020761107"
17111,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG030",61,0,"P01020761108"
17112,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG031",61,0,"P01020761109"
17113,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG032",61,0,"P01020761110"
17114,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG033",61,0,"P01020761111"
17115,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG034",61,0,"P01020761112"
17116,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG035",61,0,"P01020761113"
17117,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG036",61,0,"P01020761114"
17118,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG037",61,0,"P01020761115"
17119,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG038",61,0,"P01020761116"
17120,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG039",61,0,"P01020761117"
17121,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG040",61,0,"P01020761118"
17122,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG041",61,0,"P01020761119"
17123,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG042",61,0,"P01020761120"
17124,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG043",61,0,"P01020761121"
17125,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG044",61,0,"P01020761122"
17126,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG045",61,0,"P01020761123"
17127,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG046",61,0,"P01020761124"
17128,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG047",61,0,"P01020761125"
17129,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG048",61,0,"P01020761126"
17130,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG049",61,0,"P01020761127"
17131,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG050",61,0,"P01020761128"
17132,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG051",61,0,"P01020761129"
17133,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG052",61,0,"P01020761130"
17134,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG053",61,0,"P01020761131"
17135,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG054",61,0,"P01020761132"
17136,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG055",61,0,"P01020761133"
17137,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG056",61,0,"P01020761134"
17138,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG057",61,0,"P01020761135"
17139,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG058",61,0,"P01020761136"
17140,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG059",61,0,"P01020761137"
17141,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG060",61,0,"P01020761138"
17142,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG061",61,0,"P01020761139"
17143,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG062",61,0,"P01020761140"
17144,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG063",61,0,"P01020761141"
17145,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG064",61,0,"P01020761142"
17146,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG065",61,0,"P01020761143"
17147,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG066",61,0,"P01020761144"
17148,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG067",61,0,"P01020761145"
17149,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG068",61,0,"P01020761146"
17150,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG069",61,0,"P01020761147"
17151,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG070",61,0,"P01020761148"
17152,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG071",61,0,"P01020761149"
17153,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG072",61,0,"P01020761150"
17154,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG073",61,0,"P01020761151"
17155,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG074",61,0,"P01020761152"
17156,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG075",61,0,"P01020761153"
17157,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG076",61,0,"P01020761154"
17158,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG077",61,0,"P01020761155"
17159,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG078",61,0,"P01020761156"
17160,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG079",61,0,"P01020761157"
17161,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG080",61,0,"P01020761158"
17162,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG081",61,0,"P01020761159"
17163,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG082",61,0,"P01020761160"
17164,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG083",61,0,"P01020761161"
17165,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG084",61,0,"P01020761162"
17166,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG085",61,0,"P01020761163"
17167,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG086",61,0,"P01020761164"
17168,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG087",61,0,"P01020761165"
17169,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG088",61,0,"P01020761166"
17170,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG089",61,0,"P01020761167"
17171,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG090",61,0,"P01020761168"
17172,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG091",61,0,"P01020761169"
17173,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG092",61,0,"P01020761170"
17174,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG093",61,0,"P01020761171"
17175,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG094",61,0,"P01020761172"
17176,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG095",61,0,"P01020761173"
17177,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG096",61,0,"P01020761174"
17178,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG097",61,0,"P01020761175"
17179,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG098",61,0,"P01020761176"
17180,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG099",61,0,"P01020761177"
17181,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG100",61,0,"P01020761178"
17182,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG101",61,0,"P01020761179"
17183,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG102",61,0,"P01020761180"
17184,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG103",61,0,"P01020761181"
17185,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG104",61,0,"P01020761182"
17186,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG105",61,0,"P01020761183"
17187,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG106",61,0,"P01020761184"
17188,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG107",61,0,"P01020761185"
17189,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG108",61,0,"P01020761186"
17190,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG109",61,0,"P01020761187"
17191,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG110",61,0,"P01020761188"
17192,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG111",61,0,"P01020761189"
17193,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG112",61,0,"P01020761190"
17194,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG113",61,0,"P01020761191"
17195,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG114",61,0,"P01020761192"
17196,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG115",61,0,"P01020761193"
17197,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG116",61,0,"P01020761194"
17198,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG117",61,0,"P01020761195"
17199,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG118",61,0,"P01020761196"
17200,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG119",61,0,"P01020761197"
17201,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG120",61,0,"P01020761198"
17202,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG121",61,0,"P01020761199"
17203,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG122",61,0,"P01020761200"
17204,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG123",61,0,"P01020761201"
17205,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG124",61,0,"P01020761202"
17206,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG125",61,0,"P01020761203"
17207,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG126",61,0,"P01020761204"
17208,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG127",61,0,"P01020761205"
17209,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG128",61,0,"P01020761206"
17210,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG129",61,0,"P01020761207"
17211,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG130",61,0,"P01020761208"
17212,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG131",61,0,"P01020761209"
17213,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG132",61,0,"P01020761210"
17214,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG133",61,0,"P01020761211"
17215,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG134",61,0,"P01020761212"
17216,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG135",61,0,"P01020761213"
17217,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG136",61,0,"P01020761214"
17218,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG137",61,0,"P01020761215"
17219,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG138",61,0,"P01020761216"
17220,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG139",61,0,"P01020761217"
17221,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG140",61,0,"P01020761218"
17222,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG141",61,0,"P01020761219"
17223,"","",0,0,"","P",1,0,"fin","PLANCHA DESGASTE P1DG142",61,0,"P01020761220"
