590,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG175",61
591,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG176",61
592,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG177",61
593,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG17/8",61
594,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG179",61
595,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG180",61
596,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG181",61
597,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG182",61
598,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG183",61
599,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG184",61
600,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG185",61
601,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG186",61
602,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG187",61
603,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG188",61
604,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG189",61
605,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG190",61
606,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG191",61
607,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG192",61
608,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG193",61
609,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG194",61
610,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG195",61
